duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,root_shell,label
687,2,0,3,3609,1463,1,21,58,69,3,1,2
716,1,1,2,527,3150,1,11,42,74,4,1,0
589,0,2,2,999,3751,0,77,25,73,4,1,2
122,2,4,2,4463,2125,1,68,47,73,0,1,2
514,1,2,2,1730,1716,0,6,75,45,3,1,0
302,0,4,3,956,2626,1,77,6,69,0,0,1
557,2,2,1,40,1254,1,50,80,20,1,1,2
842,0,2,2,2666,3500,1,61,21,9,3,0,1
571,0,2,0,1828,2683,0,7,42,18,0,1,2
744,1,3,3,3610,2552,1,98,31,0,3,1,0
81,2,3,1,3952,1071,1,47,62,54,4,0,3
221,0,0,3,4418,1898,0,91,82,72,3,1,1
447,2,0,1,3120,4077,0,23,96,7,0,0,4
520,0,1,1,4134,1188,0,99,28,56,1,1,4
189,2,3,3,679,3987,0,55,83,65,1,0,2
553,2,2,2,3445,4659,1,74,95,0,3,1,0
652,0,3,0,4850,2200,1,57,91,69,4,0,2
0,0,0,1,50,2165,1,21,28,57,2,0,1
144,2,0,3,4223,2118,0,16,53,88,3,0,3
533,1,3,2,4661,3563,0,51,98,93,1,1,1
881,0,2,1,2904,732,1,59,84,10,1,1,2
364,0,2,2,1606,2033,0,77,82,67,0,1,1
695,1,2,0,2576,1042,0,21,55,77,0,0,2
989,0,3,1,518,2742,0,18,91,70,2,0,4
607,0,3,3,1062,2674,0,95,90,16,3,1,3
67,0,3,1,4142,4958,1,47,63,13,0,1,1
900,1,0,3,710,4213,1,76,95,87,4,0,4
231,0,4,2,3894,2197,0,61,20,73,0,1,1
898,2,3,1,133,3301,0,70,35,11,2,1,3
448,2,3,0,3075,3021,1,56,80,92,4,1,0
68,2,3,3,4607,1741,1,77,91,98,3,0,1
760,2,3,3,3766,610,1,83,24,63,4,0,1
574,1,2,3,3342,2241,1,29,15,85,1,0,1
904,1,4,1,4999,3095,1,57,32,76,0,1,1
541,0,1,2,671,770,1,26,40,18,4,0,2
16,2,0,1,1694,2928,1,82,32,62,1,1,0
306,0,4,2,1978,1453,1,9,53,74,0,0,4
461,1,2,2,4920,65,1,71,67,34,4,0,3
962,1,3,1,4113,4749,1,35,98,74,0,0,3
106,1,0,0,2850,2116,1,19,28,40,3,1,0
771,1,4,3,4468,3773,0,83,58,29,0,0,3
32,0,1,1,4081,678,0,85,97,82,4,1,3
861,1,0,1,4032,4053,1,60,50,70,0,1,3
442,1,2,2,2870,4804,1,33,54,89,2,0,1
675,2,1,3,3836,3387,0,40,92,81,0,0,3
37,1,2,2,3061,1294,1,11,96,33,1,0,1
904,1,0,1,1110,1212,1,82,32,17,2,0,1
110,2,1,2,548,249,1,42,85,43,3,1,4
361,2,0,3,3475,4139,0,65,92,57,0,1,2
892,2,3,3,4952,3962,1,66,11,57,0,1,1
909,0,3,2,4705,4076,1,13,70,51,3,1,4
443,2,4,1,2681,2973,0,86,54,85,0,1,1
140,0,2,3,459,2628,1,52,38,91,4,1,2
979,2,3,2,1489,4421,0,43,15,2,0,1,4
360,0,4,2,1201,494,0,46,67,17,1,1,0
596,1,4,2,1737,1796,0,92,46,73,3,1,2
359,2,2,3,3383,2673,0,12,16,16,4,1,0
543,1,3,3,2185,1089,1,0,11,73,3,0,4
821,0,2,2,1276,3129,1,17,49,62,3,1,0
618,1,4,2,3065,755,0,37,68,70,0,0,4
561,2,0,2,3230,2049,1,6,13,63,0,1,4
878,0,4,2,80,4469,1,76,55,64,4,0,2
142,2,3,1,2537,3935,1,33,65,44,1,1,4
473,0,1,3,2342,345,1,70,49,2,2,1,4
473,0,2,3,773,4178,0,38,21,93,0,0,0
18,0,4,2,936,3209,0,7,0,92,4,0,3
294,0,0,0,4270,2460,0,93,54,18,4,0,1
380,2,1,1,4348,227,0,8,56,6,0,0,2
269,0,2,2,3850,3814,1,87,27,33,0,1,4
279,0,0,2,856,4108,1,69,26,46,1,0,1
296,0,0,1,3034,4328,0,62,18,64,4,1,2
960,0,1,1,1705,4307,0,46,46,58,3,1,1
860,2,3,1,1616,4373,1,75,42,7,4,0,4
654,0,1,0,4400,2748,0,78,70,74,0,1,0
301,1,2,0,1063,1598,0,73,24,33,0,1,2
458,1,0,2,602,676,1,84,81,51,0,1,0
923,2,3,3,349,1575,1,11,78,4,0,1,3
90,0,1,3,2758,4442,0,84,84,22,3,0,4
517,1,2,3,1704,1706,1,96,7,78,0,0,2
120,1,3,0,4349,916,1,62,85,93,0,1,1
883,0,2,1,4903,4521,0,62,69,92,2,0,0
516,0,2,2,1549,525,0,77,15,40,4,0,4
809,0,1,2,165,807,0,4,58,88,2,1,1
236,0,2,2,10,4687,1,69,34,12,1,0,0
829,1,1,1,312,3489,1,26,96,10,4,0,1
780,2,0,0,3682,2647,0,44,69,4,4,1,1
207,2,1,2,4816,3112,1,35,54,39,4,1,0
16,0,3,2,3410,1665,0,14,12,10,3,0,4
219,0,4,2,2258,4065,0,98,25,3,3,1,3
102,0,3,0,267,2387,1,55,76,17,0,0,1
801,0,2,1,3825,4379,1,53,65,49,4,1,1
798,2,2,3,1055,4681,0,59,66,79,0,0,1
936,0,0,0,650,3774,0,10,70,82,1,1,2
408,2,3,3,690,2353,0,50,47,65,1,1,2
808,0,1,2,3819,3894,0,23,76,14,2,0,0
78,2,2,2,711,282,0,94,56,39,1,0,1
29,0,2,0,2629,860,0,97,2,47,1,1,0
367,0,3,2,2373,4415,1,67,84,8,1,1,4
55,2,3,1,4587,1011,1,74,43,1,2,0,3
724,1,0,1,2116,1865,1,26,65,16,2,1,4
576,0,0,3,225,2147,0,74,49,18,4,1,0
650,0,0,1,2418,3443,1,35,51,83,2,1,3
439,2,4,3,2567,2624,1,89,65,4,0,1,2
312,0,2,0,2996,1507,1,10,77,21,2,1,2
562,0,2,3,1076,3157,0,4,31,13,2,0,4
245,0,3,2,539,750,1,73,74,12,0,1,1
342,1,2,1,527,3540,0,27,36,74,2,1,2
39,2,1,0,252,2741,0,86,73,47,3,1,4
52,0,1,0,1148,2984,1,12,96,3,2,0,1
536,2,0,2,4031,4666,1,13,30,5,0,0,0
335,2,2,2,2520,3184,1,80,55,92,1,0,2
736,0,0,0,906,4447,1,89,59,71,0,0,1
240,1,3,3,4115,3423,0,7,99,76,0,0,4
360,1,3,0,379,2438,0,58,41,27,3,1,0
24,2,4,1,4636,3076,1,74,42,58,4,0,1
84,1,0,2,1098,736,0,22,93,46,3,0,2
732,2,0,2,3965,1072,0,28,53,89,2,1,1
391,0,2,2,1339,3082,0,14,14,9,3,0,0
368,2,2,3,3516,2543,1,35,24,41,2,0,2
808,2,2,2,1649,1217,0,55,80,47,4,0,0
470,0,1,2,896,2218,1,64,77,85,2,1,3
359,1,0,0,2727,1189,0,46,89,6,3,1,2
700,0,4,3,4330,2108,1,3,16,76,0,1,2
59,2,2,3,3360,4599,0,90,21,71,4,0,1
67,2,3,2,2195,2547,1,61,27,48,3,1,3
187,2,3,2,4565,4007,1,98,97,11,4,0,4
548,2,4,2,3652,2929,0,72,98,92,3,0,2
55,0,1,3,1170,4245,1,43,6,4,4,1,0
636,2,0,3,4422,262,0,8,21,6,3,1,3
151,0,0,1,3751,2546,0,79,41,22,4,1,3
553,2,2,0,3337,4424,0,40,34,6,2,1,2
472,0,3,2,1546,3773,1,47,60,37,2,0,0
550,2,1,3,842,210,1,65,71,52,3,0,2
212,0,0,0,3166,387,0,74,77,45,2,0,0
817,1,3,0,3028,2963,0,76,67,25,3,0,4
373,0,1,0,764,3422,1,47,9,26,2,1,1
67,0,3,1,902,4007,1,9,15,54,4,0,3
400,2,1,1,2936,676,0,84,80,40,4,0,0
224,2,1,2,1661,4308,0,45,46,94,4,0,1
821,1,3,0,3955,4214,1,84,30,28,2,1,4
49,1,4,2,1752,3435,1,65,39,92,3,0,2
901,2,4,3,2177,1147,0,7,40,0,3,1,3
232,2,1,2,3072,1380,1,50,71,24,0,0,2
13,1,4,2,2647,2482,1,23,0,50,2,1,4
79,2,3,0,3792,1949,0,97,43,75,3,0,2
278,2,1,0,832,1304,1,85,40,66,2,1,2
961,2,3,0,3614,4132,1,21,13,70,0,0,0
384,0,1,0,2142,849,1,25,44,93,4,1,1
982,2,2,0,257,1410,1,76,79,41,4,1,3
348,2,2,2,1068,1920,1,1,12,80,1,0,3
778,0,3,1,1145,824,1,30,57,56,2,0,2
770,0,0,3,4882,2489,1,35,95,70,1,0,4
698,0,3,1,421,3129,1,27,24,75,1,1,4
764,2,1,3,1949,1470,0,70,69,22,0,1,4
732,1,3,1,3491,1673,1,44,46,58,0,0,0
468,2,0,0,3732,2418,1,8,35,10,4,1,0
445,0,2,2,249,3228,1,47,6,94,2,1,4
242,2,4,0,3533,3041,1,15,53,7,4,1,1
750,1,2,3,3543,4337,1,12,37,61,4,1,1
754,0,3,2,113,3544,0,85,27,93,4,0,0
719,1,1,3,4666,65,1,72,54,74,3,1,2
516,0,0,2,4768,4960,1,33,62,3,2,1,0
87,2,4,1,2403,2401,1,1,21,48,1,0,1
792,2,0,3,4465,4602,1,22,76,1,1,1,0
688,2,4,3,3181,3190,0,96,65,36,2,0,1
856,2,1,3,4111,4082,1,22,99,84,0,1,1
277,1,2,1,1239,3722,1,86,1,38,1,0,2
294,1,0,0,1571,3618,1,68,83,4,4,1,1
557,2,4,1,2415,4000,0,30,54,4,0,0,4
84,2,4,1,2103,3471,0,45,94,92,0,1,2
289,1,4,0,344,4467,1,87,32,20,4,1,0
726,0,1,3,3398,599,0,0,16,39,2,1,0
470,0,4,0,4742,1157,1,50,80,18,1,0,0
389,0,2,2,2356,1093,0,71,40,11,1,0,0
291,1,4,2,2959,3437,0,87,45,42,2,0,4
59,2,3,2,4873,3183,0,52,61,93,1,1,3
763,0,3,2,3514,4718,1,66,78,69,3,1,3
227,2,0,2,191,796,0,50,1,40,4,0,2
300,2,2,1,926,999,1,94,86,2,4,0,4
721,2,0,1,1116,2052,1,37,94,7,1,0,1
868,1,2,0,4865,4769,1,84,52,8,2,1,3
423,1,4,1,3394,4364,0,84,9,56,2,1,0
100,2,2,0,3421,3890,0,74,17,33,0,1,0
111,2,4,3,2554,4084,1,82,64,76,1,1,2
828,0,1,0,3649,3752,1,97,54,98,2,1,0
820,1,0,2,419,3334,0,91,1,16,3,1,4
649,0,1,3,860,1777,0,73,9,38,4,0,3
193,2,2,1,2105,2927,1,50,65,83,0,1,0
363,0,2,1,2354,633,1,61,18,85,4,1,3
439,0,0,1,3233,3362,1,51,10,46,1,0,3
945,2,4,3,231,4770,0,86,26,93,3,1,4
489,1,1,0,3649,2824,1,89,59,95,2,1,1
158,2,0,1,4816,578,1,13,65,17,0,0,1
858,0,0,0,388,4138,1,73,52,98,3,1,2
644,1,2,0,625,2447,0,50,73,27,2,0,1
485,0,1,2,3586,1738,0,41,2,54,1,0,4
774,1,0,1,1352,3251,1,70,9,58,0,1,3
4,2,2,2,533,175,0,63,56,4,3,0,3
705,1,3,3,385,1840,0,58,16,74,4,0,4
468,0,1,1,4932,4370,0,59,66,39,4,1,2
988,1,4,3,4545,4324,0,93,60,16,4,0,0
291,1,2,3,1923,303,1,71,47,9,0,0,1
408,1,4,3,1922,2205,0,68,10,22,4,0,4
345,2,2,0,1563,1170,0,12,47,80,3,0,4
864,0,2,1,3659,1328,0,31,29,29,2,1,2
987,1,4,2,4207,3019,0,51,83,62,4,1,3
7,1,1,1,376,4492,0,67,12,10,1,0,4
281,2,1,2,2387,4392,1,19,54,78,4,1,2
109,0,0,0,2832,2123,1,10,48,91,4,0,1
190,0,0,2,570,2197,0,46,87,2,1,1,0
411,0,4,1,3393,2503,0,99,5,83,2,1,3
234,1,0,2,3199,2731,1,67,35,18,2,0,3
208,2,4,3,1120,1713,0,50,7,78,4,1,0
48,0,4,1,1287,648,1,51,59,49,3,0,1
85,2,0,0,476,247,1,79,38,80,2,0,0
440,2,0,1,2639,4187,0,9,13,5,4,0,2
917,2,2,1,564,2758,0,73,16,31,1,0,1
848,0,2,1,2988,4409,1,74,72,3,4,1,1
318,0,4,2,4773,1228,0,54,30,0,3,1,2
198,1,2,3,4623,1748,0,64,92,5,3,0,1
183,0,2,3,2595,4251,1,41,48,58,2,0,1
712,0,3,0,2508,4168,1,5,92,76,2,0,2
872,1,0,0,6,2246,1,34,81,51,4,0,0
894,2,3,2,1068,1740,1,69,80,59,0,0,2
100,1,4,2,907,2267,1,18,73,46,2,1,3
860,2,3,0,1743,4896,1,49,63,40,3,1,3
524,0,2,3,4162,3472,1,50,3,73,2,1,4
939,0,1,0,2216,2842,1,91,96,76,1,0,3
611,2,0,1,4618,748,0,29,97,30,4,1,4
65,0,3,0,2005,849,0,42,69,12,3,0,4
933,1,4,1,4963,735,0,33,78,43,1,1,0
343,0,4,3,3921,949,1,94,31,78,0,1,1
208,2,2,1,493,3032,1,25,54,18,3,0,0
62,0,1,2,3060,1397,0,80,49,40,0,0,2
228,0,0,1,553,1637,1,40,26,86,2,1,1
675,1,4,3,4023,1539,1,47,95,92,1,0,0
312,2,4,2,3671,2826,1,30,40,22,3,1,1
152,1,2,3,2346,1184,0,66,14,53,4,0,1
349,1,2,1,3635,4013,1,59,21,69,0,1,1
89,2,2,2,443,4984,1,29,13,85,2,0,4
307,0,0,3,1656,4821,0,12,1,13,3,0,3
896,0,1,2,131,1806,1,59,53,1,1,0,2
488,0,1,2,647,1668,0,29,47,6,3,1,1
194,1,3,3,2584,4109,0,20,16,9,1,0,2
344,1,3,1,463,694,0,78,17,41,3,0,3
601,1,1,1,1144,2521,0,65,85,75,2,0,0
96,2,2,2,3770,4660,0,79,48,20,2,0,3
559,2,2,2,4178,276,0,11,71,30,1,1,2
450,1,0,1,731,1718,1,91,0,22,2,1,3
646,1,0,0,4550,2250,0,37,47,66,0,0,3
254,0,3,2,1912,4606,0,79,27,80,2,1,1
879,1,0,2,3328,248,1,53,19,35,4,1,4
535,1,2,1,355,3734,0,79,37,70,3,0,1
662,0,1,3,197,4037,1,97,74,49,4,0,0
918,0,3,1,4415,5,1,41,82,5,1,0,4
288,2,2,3,3096,1278,1,10,36,40,3,1,2
591,2,0,0,1869,1499,1,77,54,51,2,1,2
343,0,0,2,2824,2708,0,95,53,81,0,1,0
568,0,2,3,3283,3480,1,7,10,24,4,0,1
994,1,1,2,791,2158,0,27,34,10,4,1,3
489,0,4,1,4571,2484,0,13,85,16,0,1,3
367,0,3,3,2998,4611,1,79,56,6,4,0,0
975,1,3,3,3252,2417,0,77,95,65,2,1,2
824,1,3,3,3356,1261,1,92,13,57,4,0,2
514,2,4,2,432,4004,1,32,56,87,3,1,2
324,2,0,1,2657,843,0,1,76,37,4,0,2
738,2,0,1,4625,1774,0,87,47,71,1,1,1
145,2,2,2,2252,2640,1,41,7,10,2,0,2
168,2,2,2,844,2306,1,92,70,35,1,1,1
489,2,3,0,4245,3785,1,20,71,76,2,1,0
865,1,3,2,1182,2285,1,30,9,15,1,1,1
246,1,4,0,1379,2728,1,37,68,90,1,1,3
821,1,0,3,4095,3787,0,0,77,80,3,0,3
626,2,0,2,88,2813,0,6,79,88,2,0,3
963,1,2,1,2245,4306,1,72,71,77,4,0,4
78,2,3,3,3159,3899,1,40,44,44,3,1,4
671,2,1,0,943,3242,0,92,31,59,0,0,0
781,0,4,0,1415,1418,0,19,87,10,4,0,1
989,2,3,3,223,4983,0,58,89,84,1,1,0
691,0,3,3,4001,4116,1,17,2,65,1,0,3
50,2,0,3,769,4610,1,34,16,10,3,1,4
737,0,1,0,4042,4900,1,74,8,30,0,0,2
662,2,1,0,786,3696,0,27,70,88,2,0,1
205,0,4,1,2978,3455,1,77,26,23,0,1,0
545,2,0,2,3311,3030,0,39,26,8,3,1,0
358,2,4,3,1593,1237,0,7,27,93,3,1,2
464,2,3,0,4289,280,0,59,44,40,1,1,2
42,2,4,3,180,720,1,21,3,87,3,0,4
711,2,0,3,1464,1968,0,56,65,65,3,1,2
565,1,3,2,367,1870,1,9,41,99,4,1,0
109,0,0,2,4162,2754,0,15,50,8,0,1,4
934,1,0,3,3637,3013,1,12,5,35,0,0,4
334,2,1,1,1388,4165,1,43,49,34,2,1,2
534,2,3,1,3838,2504,1,76,86,81,3,0,2
68,0,3,2,4582,836,0,24,31,97,2,1,3
4,1,1,3,1125,4877,1,34,51,63,3,0,3
937,0,1,0,1908,3958,1,49,71,87,1,0,3
805,0,4,1,4817,212,1,63,66,22,3,0,4
915,2,0,0,3018,552,1,56,44,35,0,1,4
792,1,1,2,2717,4091,1,83,75,97,1,1,4
998,1,4,3,3989,2426,1,45,6,31,4,0,1
816,1,0,3,2678,1716,0,90,13,42,3,1,3
98,2,2,0,4411,3402,0,53,31,11,3,0,0
668,1,0,3,3168,1740,0,68,67,7,2,1,1
111,1,1,2,740,1526,0,90,33,24,3,0,1
314,0,0,3,4849,1337,1,3,77,57,2,0,4
653,1,1,0,3932,1276,0,87,96,59,1,1,1
758,0,2,2,3086,41,1,64,34,86,1,1,4
234,0,0,3,68,792,1,40,59,51,3,0,3
477,2,2,1,195,3965,0,38,59,17,1,1,1
848,1,1,2,1296,4964,0,32,3,7,0,0,0
441,2,2,0,229,294,0,43,76,19,0,0,2
530,0,4,3,3028,2845,1,95,13,7,0,0,0
65,0,4,2,4492,4823,0,98,38,90,4,0,1
786,0,0,3,2905,4295,1,97,57,46,1,1,1
105,0,3,1,1628,1180,1,90,58,37,1,1,1
199,1,4,1,2047,780,1,71,35,84,3,0,1
38,0,2,3,1720,4236,0,44,39,8,1,1,2
619,0,2,1,4054,1056,1,80,26,47,2,0,0
206,0,2,2,1368,2530,0,57,52,20,3,0,3
523,2,1,3,2374,4599,0,0,60,99,0,0,4
473,0,2,2,2020,1875,0,83,14,18,3,0,4
607,1,2,2,696,242,1,46,57,24,4,0,0
692,0,4,2,907,2665,0,41,7,60,2,1,1
142,1,3,1,1447,1666,1,89,42,16,2,0,1
209,2,1,0,2266,3111,0,51,67,91,4,0,1
415,2,1,1,521,2359,1,86,53,21,2,1,1
268,1,0,1,3407,4901,0,45,78,73,3,0,2
701,1,1,2,4370,1632,1,0,99,88,3,0,1
167,1,2,1,2358,2706,1,33,29,41,2,0,2
713,1,2,0,2660,3330,0,68,68,35,3,0,2
464,1,2,2,2296,4992,0,83,30,92,2,0,0
64,0,0,3,34,1307,1,51,81,98,1,0,4
418,2,3,2,4878,2044,0,15,21,13,1,1,0
98,1,1,1,1538,1139,0,7,43,22,1,0,0
885,1,0,3,3333,1499,0,96,29,62,0,1,2
841,0,2,3,4009,2074,0,38,82,14,4,1,0
224,0,2,1,1888,3447,0,15,39,87,0,1,3
963,1,1,0,1662,2219,1,48,53,15,1,0,4
240,0,3,1,2829,1761,0,56,70,50,4,0,0
707,2,2,2,4799,2178,1,35,23,36,4,1,4
293,0,4,0,2776,4048,0,45,74,89,1,0,2
106,2,4,0,261,818,1,64,75,71,0,0,1
150,2,4,1,458,1176,0,57,50,30,3,0,2
684,1,2,2,1306,3384,0,94,68,19,4,0,2
402,2,4,2,95,908,1,66,15,44,2,0,2
337,2,3,0,2489,4352,1,61,85,53,0,0,2
535,2,4,1,2839,2329,0,34,26,55,2,0,3
689,2,2,3,3982,4964,1,14,1,55,0,1,1
969,1,4,1,3503,69,1,54,77,16,3,0,1
665,2,0,2,2335,4689,0,11,45,51,1,0,3
630,2,4,0,579,3457,0,96,45,90,2,0,3
162,2,0,3,3901,4800,0,37,0,19,0,1,2
503,1,3,3,4821,693,1,47,70,58,3,1,1
884,2,4,3,476,2728,1,33,89,56,1,1,2
149,2,2,2,863,781,0,91,57,31,0,1,1
359,0,1,1,912,2058,1,23,4,65,0,0,0
296,0,0,2,1305,3431,1,29,88,34,1,0,2
118,2,3,0,3846,2955,0,18,3,66,4,0,3
104,2,0,1,263,556,1,33,35,94,3,1,2
599,2,3,1,4358,1666,1,64,66,67,0,1,2
581,0,0,1,271,1119,0,17,71,48,4,0,0
64,1,1,0,2817,1667,1,63,9,97,2,0,2
286,1,4,2,4833,4133,0,85,36,10,4,1,1
580,2,0,1,4951,4193,0,46,20,40,1,1,1
216,2,3,0,24,2991,1,65,78,63,4,1,4
42,2,3,3,4432,811,1,31,65,83,0,0,2
353,0,0,2,2210,4250,1,82,52,46,2,1,1
66,1,4,3,2037,1033,0,77,97,49,1,0,4
906,2,0,0,3894,410,1,76,69,96,4,0,2
625,0,0,0,4137,3685,0,79,87,67,2,0,0
589,0,0,2,2205,3970,0,26,29,78,4,0,4
536,1,2,0,2751,1811,0,77,62,25,1,1,0
211,0,3,1,1550,2995,0,86,15,54,3,0,3
616,0,2,1,2545,2353,1,21,41,57,2,0,1
946,0,1,1,2385,2943,1,97,81,60,4,0,1
825,0,0,1,1895,590,1,3,63,30,0,0,3
684,1,4,1,3876,3608,0,20,86,11,1,0,0
476,1,2,2,2071,1631,0,75,76,15,3,1,0
825,1,2,3,4353,2187,0,25,99,74,2,1,4
455,0,3,0,1604,3885,1,87,47,85,0,0,1
400,1,3,1,3655,967,0,21,15,78,2,0,2
343,0,1,2,56,4821,0,74,71,29,3,1,1
887,1,2,0,660,4009,1,50,42,78,0,1,4
813,2,3,3,4798,3148,0,4,25,70,0,1,4
710,1,3,0,3300,4651,0,96,74,58,2,1,4
277,0,0,0,4948,3183,0,80,76,21,0,0,4
616,2,4,0,2180,3643,1,27,91,45,0,1,0
414,1,0,1,4678,3963,0,56,79,21,3,0,0
624,2,3,0,63,4672,1,31,34,85,2,1,3
336,2,4,3,1725,1339,1,84,74,85,0,1,0
950,1,3,0,413,3648,0,66,21,2,3,0,3
51,2,0,3,55,4550,0,97,98,83,3,0,1
477,1,4,2,2861,4492,1,17,19,97,4,1,2
811,1,0,1,3336,4116,0,58,39,28,1,1,1
805,0,0,3,1827,44,0,64,11,51,1,1,4
68,1,1,1,2463,2861,0,41,32,34,4,0,2
292,0,2,3,1921,2242,0,52,55,48,0,1,0
827,2,4,1,2551,4620,1,90,0,6,1,0,2
512,0,1,3,2257,3086,0,85,29,58,3,1,2
449,1,3,2,4992,2278,0,94,69,74,3,0,1
605,2,2,3,3993,2633,0,24,69,79,2,0,4
467,2,0,2,3605,3380,0,53,43,39,0,0,2
65,0,4,3,3499,1936,0,73,25,86,1,0,2
43,2,4,1,3378,144,1,6,90,85,4,0,4
248,2,0,1,8,1143,1,85,85,85,0,0,2
143,0,4,3,3523,4498,1,43,19,0,3,1,0
272,0,1,0,4886,1231,1,77,67,9,3,1,4
995,2,0,3,2509,4646,0,88,45,31,2,1,2
553,0,0,0,44,426,0,62,35,84,1,1,0
165,1,2,0,1379,2228,0,42,18,21,2,1,4
86,1,2,3,2017,3673,1,96,72,95,3,1,4
620,2,0,1,1059,583,1,25,2,12,2,0,3
409,2,1,2,2894,3096,0,2,53,9,2,1,4
555,2,4,1,831,4345,0,99,67,83,3,0,1
972,2,0,2,402,2301,1,54,33,97,4,1,2
670,0,2,3,1745,2458,1,17,12,31,3,0,1
438,1,3,3,1087,1863,1,3,11,60,3,1,1
657,1,3,3,3259,1227,0,97,32,61,2,0,2
381,2,2,2,3081,228,1,92,9,77,0,1,1
893,0,3,2,1014,4942,1,76,7,99,3,0,2
746,2,3,0,3006,1321,0,61,34,80,0,0,2
453,0,4,0,3177,4830,1,74,91,11,3,0,4
131,0,1,3,370,1514,1,80,20,17,4,1,3
497,1,3,2,2933,1487,0,61,35,31,0,1,4
527,0,4,1,1848,2577,0,50,12,30,4,0,0
242,0,4,3,1623,3252,1,82,1,7,0,0,0
488,0,4,1,4517,1528,0,26,41,46,3,1,3
294,1,0,2,3083,3952,0,97,58,99,4,1,4
83,2,3,2,4629,1183,1,69,75,14,2,1,0
483,0,0,2,3121,4295,0,0,78,43,4,0,3
655,0,0,3,2118,3112,1,66,38,5,1,0,1
228,1,0,1,3931,2494,0,35,13,22,1,0,0
918,1,1,2,91,1012,1,73,73,29,4,1,0
999,0,1,0,4955,1823,1,30,8,25,3,0,4
105,1,3,3,3360,176,0,83,83,11,2,1,3
647,2,4,3,783,1386,1,41,73,63,2,1,2
218,1,1,1,2563,2907,1,41,52,26,1,1,2
919,0,4,3,4137,4734,1,32,30,18,2,1,2
622,0,3,1,1406,3336,1,23,14,31,2,1,2
252,0,2,2,4632,4127,0,19,97,13,3,1,1
935,0,2,0,2020,4414,1,81,39,73,0,0,4
832,2,4,2,467,2219,1,24,75,70,1,0,2
618,2,0,3,4953,3608,0,31,55,10,1,0,4
442,1,4,2,4870,3769,1,80,15,69,1,0,1
997,0,4,1,436,1141,0,10,41,34,2,0,2
326,0,2,1,3350,1728,0,45,78,26,4,1,0
451,2,2,1,3916,4366,1,13,49,75,0,0,1
875,0,4,3,4966,761,0,8,48,6,4,1,2
281,1,1,1,2119,557,0,1,36,86,0,0,3
951,2,2,3,506,2716,0,53,90,26,4,1,0
385,1,2,1,8,388,1,74,99,62,0,0,4
813,1,2,2,3403,4520,0,24,60,1,1,1,3
608,0,4,3,4394,4725,0,13,81,71,1,0,2
114,1,0,1,3075,3002,0,13,2,76,0,0,1
97,0,3,2,3576,271,0,92,97,59,1,0,3
829,2,1,1,2024,4445,1,69,71,52,3,0,0
248,0,2,3,951,225,1,27,95,71,1,1,2
291,1,2,0,3323,3455,1,99,84,87,0,0,4
658,0,1,0,4017,2322,1,45,89,27,1,1,0
742,0,0,2,1198,450,0,34,66,51,0,1,1
854,0,2,1,2749,4049,0,55,94,45,4,1,2
264,1,4,2,861,645,1,78,80,12,3,0,0
270,1,3,1,2470,1850,1,98,44,69,3,1,2
821,2,1,2,4831,3263,1,34,2,48,1,0,1
996,1,1,2,671,2354,0,91,48,96,4,0,4
39,2,4,2,4593,3485,1,30,38,72,1,0,2
978,0,1,0,2025,2993,1,57,52,18,3,0,4
208,2,4,3,2798,4135,1,38,21,88,2,0,4
45,0,1,1,4039,3289,1,27,21,96,0,1,4
337,1,4,1,3936,4942,0,5,62,18,0,0,1
410,1,2,0,1896,1080,0,77,79,81,0,0,2
985,2,4,0,2874,4282,1,88,23,38,3,0,4
785,0,3,2,3753,1015,1,5,91,50,0,0,1
883,1,4,0,484,1009,0,36,4,82,1,1,4
392,1,3,1,2008,3408,1,55,70,89,2,1,3
699,2,1,0,3791,122,1,19,93,47,2,1,1
370,0,1,0,2325,4510,0,64,52,83,3,0,4
219,1,2,1,1955,3739,0,64,73,64,4,1,2
142,2,0,3,4246,2513,0,25,31,19,1,0,3
274,2,2,2,3912,1385,1,70,87,64,3,1,0
239,1,4,1,354,1558,0,58,84,3,0,0,4
561,2,0,0,1182,651,0,81,57,8,3,0,1
795,1,2,0,1327,265,0,56,61,83,3,0,0
598,0,2,0,4905,312,1,85,84,61,2,0,3
261,2,3,2,1902,4953,1,85,69,98,3,1,4
514,2,4,1,1626,4541,1,31,41,17,4,1,0
493,0,0,0,3178,225,0,14,75,67,0,1,1
284,0,3,3,1959,3464,1,67,28,80,0,1,1
617,1,2,2,4923,4919,0,71,80,23,3,1,1
186,2,1,3,3650,2703,1,85,37,5,3,0,0
788,2,0,2,3120,1212,0,52,37,89,1,1,0
915,0,3,2,3393,2157,0,56,51,19,2,0,4
326,2,4,1,4248,3889,0,76,19,9,3,1,1
818,1,0,0,114,1876,0,52,9,52,1,0,2
609,2,3,2,2286,2481,0,75,33,62,0,0,1
119,1,2,1,358,3316,1,24,70,57,2,1,4
537,1,4,0,3097,1481,1,74,45,84,2,0,2
645,1,4,3,1560,3521,0,68,12,74,4,1,4
394,1,4,0,1598,4064,0,7,14,51,3,1,3
771,1,0,2,4645,2240,1,34,51,7,2,0,0
537,0,1,2,1459,1624,1,91,89,75,2,1,4
195,0,4,3,580,4083,0,34,63,41,4,0,2
935,0,0,1,2813,4915,0,23,36,2,3,0,0
